country,GID_0,ISO_3,region,subregion,ID,ws_avg,GroundWater_GeomaticDeq50,MSpecies_Richness_9taxa,TMSpecies_Richness_8taxa,soil_biodiversity,Species_Richness_4taxa,TSpecies_Richness_4taxa,TempVelocity_terr_all,Monfreda_prod_sum_allcrops,IHME_dbl_burden_malnut,Herrero_lvstk_kg,Watson_fish_ind_nind_0004,DALYS_2000,life_expectancy_SHDI_2000,TerrStat_hotspots_bin_sum_quant0.1,ghm,Built1994,Built2009,HFP1993,HFP1993_int,HFP2009,HFP2009_int,Lights1994,Lights2009,NavWater1994,NavWater2009,Pasture1993,Pasture2009,Popdensity1990,Popdensity2010,Railways,Roads,croplands1992,croplands2005,n_cases_country,prop_cases_country
honduras,HND,HND,americas,mesoamerica,99,1.2894990108370945,29.307808964719435,0.5170009998070028,0.32885462412553557,153.88589885152257,1.4760393810683363,0.4068619824197714,0.9075838102295668,4828.060170297362,0.05683269340723643,4015.5320511931895,175629.3049493543,32174.25595313654,67.8529184924623,3,0.24492997745569992,22139006.739322532,22139006.776141383,7.9062105664495554,8.858615611192931,7.425598341411582,8.368924889543447,0.08779761904761904,0.2552083333333333,0.07337083273338726,0.14186576257890102,0.08407738095238096,0.09821428571428573,3.644345238095238,22139010.88807069,0.05952380952380952,1.6788218746937456,2.21875,0.84375,62,0.164021164021164
croatia,HRV,HRV,europe and central asia,central and western europe,100,0.01693671941875136,59.65633563362104,0.40490841623083257,0.34446899097378364,118.31102242147116,0.6146910228081865,0.20576388474991156,0.9220883775640422,8373.836650565205,NA,14970.52275142861,26166.079500263382,35414.18517605515,74.56486824801053,2,0.45504877109395986,22992330.72805139,22992331.027837258,12.580415303572948,13.448608137044967,13.954874183063383,14.808351177730191,1.2348484848484849,2.3365800865800868,0.3373866901810883,0.3373866901810883,0.2359307359307359,0.24134199134199133,4.626623376623376,22992334.895074945,0.8398268398268398,2.2679204105427773,2.5833333333333335,2.507575757575758,66,0.1746031746031746
haiti,HTI,HTI,americas,caribbean,101,1.5314439423227706,188.40744418768503,1.7823199144361284,1.119901485441413,112.407724817847,0.4245736033493014,0.5486040936151712,0.7065692179391121,10609.611500244158,0.11406359767371958,16427.15075200317,10910.56513447972,67446.20343963716,58.50713422595549,2,0.6493473915149677,45552683.47272728,45552683.47272728,13.954501529965238,15.99090909090909,14.18410796425291,16.215151515151515,0.06191950464396285,0.108359133126935,0.27049271452556056,0.2709969646332108,0.16718266253869968,0.12693498452012383,7.095975232198143,45552690.71212121,0.2476780185758514,2.7211605445150253,3.3591331269349847,3.2507739938080493,NA,NA
hungary,HUN,HUN,europe and central asia,central and western europe,102,0.7041713608341615,5.536239212916229,0,0,101.95741569763604,0.6451538354626697,0.23159077891870383,1.159403749039756,17903.985035443762,NA,27199.32584540121,NA,41632.60012128771,71.85759608030769,2,0.5584505451437196,0.5531112507856694,0.46511627906976744,16.839425435836475,16.480201131363923,16.848853462919507,16.48962916404777,1.3117536140791954,1.6071653048397234,0.15373931505686647,0.15373931505686647,0.00502828409805154,0.00565681961030798,5.645505971087366,5.556882463859208,1.4833438089252042,2.4072449111773637,5.279698302954117,5.16970458830924,64,0.1693121693121693
indonesia,IDN,IDN,asia and the pacific,south-east asia,103,0.07284523740410144,12.93073753098638,3.5181428267741,1.7989987657750148,221.71773498984732,1.3394512428219023,1.039318077881915,0.9078994433823672,8074.631416129246,0.20907135077590203,3647.6563089982055,89425.00605503647,40707.98919812801,65.34056604430184,3,0.2301508595851453,23993688.094992537,23993688.10946759,6.118093725778971,7.254806169991405,8.270828517863977,9.376984665490568,0.16729185727355902,0.2426349496797804,0.16307503602551732,0.18804221565223408,0.00306495882891125,0.00164684354986276,3.2464318389752975,23993691.69050527,0.06697163769441904,1.1054761534912916,1.2898444647758462,2.8634034766697165,71,0.18783068783068782
isle of man,IMN,IMN,europe and central asia,central and western europe,104,NA,0.02146596740931272,1.0037413835525513,0.7857142686843872,172,0,0,0.7754920461126554,0,NA,NA,369.2730366388957,NA,NA,0,0.40474703907966614,178956970.66666666,178956971.5,20.02922214161266,28.833333333333332,16.93831305070357,26,2.636363636363636,2.727272727272727,0.5746766246580095,0.5746766246580095,0,0,5.454545454545454,178956976,0.7272727272727273,6.181818181818182,4.454545454545454,0,NA,NA
india,IND,IND,asia and the pacific,south asia,105,3.7360451401174672,7.478372696308489,0.37229667739155026,0.21197431979085948,71.02446375126763,1.06282066883569,0.7831482828902054,0.8435100761701431,19712.13892192776,0.21631429294867696,29035.808292289265,149511.29114846504,50169.79183027872,64.05399055712888,3,0.5449867752041637,4330358.79952202,4330358.878438597,13.974463312110336,13.872438945455452,15.975135217063414,15.868754512186014,0.4456944721612453,0.8635501895829176,0.11686923623941796,0.11931226449221868,0.01342047495509878,0.01072640191578527,6.668130113749751,4330365.715178371,0.31071642386749154,2.343300551146334,3.898473358611056,4.963106166433845,77,0.2037037037037037
british indian ocean territory (the),IOT,IOT,asia and the pacific,south asia,106,NA,NA,2.79044451713562,1.9249536395072937,NA,0,0,0,NA,NA,NA,7594.812536621093,NA,NA,NA,0.2610945999622345,2147483648,2147483648,NA,128,NA,128,NA,NA,NA,NA,NA,NA,NA,2147483648,NA,NA,NA,NA,NA,NA
ireland,IRL,IRL,europe and central asia,central and western europe,107,0.01019337179635578,19.830839694138632,1.0806469595062504,0.97737633636114,144.19537828936066,0.24585554499477869,0.12737346568483712,0.9298487149939764,9322.790180069773,NA,26923.8053149596,5619.797868357081,27766.274242582775,76.70345854759216,2,0.4283760133411121,26962498.23929099,26962498.35745938,11.5742433468798,12.6794682422452,10.950458740421258,12.06351550960118,0.9715781600598354,1.6559461480927449,0.18381105162943429,0.18381105162943429,0.8017950635751683,1.1241585639491398,4.130142109199701,26962502.002215657,0.4367988032909499,2.611823465744773,1.9895287958115184,0.1099476439790576,63,0.16666666666666666
iran (islamic republic of),IRN,IRN,asia and the pacific,south asia,108,3.3690403882393793,36.02764572699792,0.10343258594911732,0.04423662227399093,33.03186522644624,0.5415730069180512,0.20916331647451591,0.8175239752018466,3148.377879505935,0.1186017337929431,5518.327620829416,31654.66781026724,30353.820543752227,68.8503432031657,2,0.272410240410188,5351508.076183695,5351508.166518334,7.239047907530825,7.250311498754005,8.156419061480634,8.165405838376646,0.4230906495360457,0.6761241970021413,0.01745297997567476,0.01775597069028741,1.040640613847252,0.987731977159172,3.6132226980728057,5351511.894401923,0.05103497501784439,1.6239860930814436,0.2376427551748751,0.4175142755174875,NA,NA
iraq,IRQ,IRQ,asia and the pacific,western asia,109,4.854628484616067,7.649158461303451,0.0168791523514473,0.0074689391211647,16.15138280776985,0.3574620316042273,0.2111373814984761,1.1558284414059206,169.15359541545152,0.1535549365253246,2755.4814284229096,4891.257944742839,35387.94610157765,67.71962524739557,1,0.2311379379237331,694080.2466063348,694080.3597285068,7.656514622890136,7.482870071105365,8.724248212496903,8.550258564964448,0.366311024894924,0.566925315227934,0.07470694511897688,0.07470694511897688,0.11590688651794374,0.11461364371160686,3.8064985451018423,694084.5609243697,0.09440672486259297,2.614300406397333,0.3790817976075008,0.4198189460071128,NA,NA
iceland,ISL,ISL,europe and central asia,central and western europe,110,0.01352160456198383,45.77735583348708,0.5314984264930096,0.5879546864834738,105.55233910335434,0.07464536000622682,0.10004338535072171,0.8854355191634959,0,NA,26.324028858974412,6940.37295281319,23202.31640625,NA,1,0.04480433846188605,20744922.649731666,20744922.58533095,3.002767280088684,3.902325581395349,2.8788517141079453,3.779606440071556,0.18966763005780343,0.1268063583815029,0.20112024203623305,0.20112086208044505,0,0,0.31358381502890176,20744922.860822897,0,2.178814672708856,0.00758670520231213,0,NA,NA
israel,ISR,ISR,europe and central asia,central and western europe,111,5.348833189977633,67.00699635316928,0.5407660625610948,0.44820825017362614,27.430739596338555,0.6604215469422271,0.3378938403837988,1.061218753506248,10783.159892167196,0.11745763172705968,23270.27589185787,3704.359544881185,22715.492691949505,NA,2,0.478030039950657,21262217.339933995,21262217.9669967,16.60197693645954,17.386138613861387,19.245310256878536,20.003300330033003,3.8333333333333335,4.5,0.05240300758103937,0.05240300758103937,0.1,0.09666666666666666,5.416666666666667,21262220.524752475,0.6133333333333333,3.3895739296078684,0.16333333333333333,0.6766666666666666,63,0.16666666666666666
italy,ITA,ITA,europe and central asia,central and western europe,112,0.6121432022651637,40.7665861295722,0.6505668626717169,0.5294772834523245,99.2872339975698,0.518831103115862,0.18860734512304217,0.9925270318926078,26265.08944214658,NA,55698.26004742469,14235.476882702867,30952.4134042215,79.80560099358527,3,0.5621901980204685,14810234.519122258,14810234.955903864,18.802263910646992,19.211494252873564,20.145487810387856,20.545454545454547,3.860479797979798,4.519570707070707,0.1538239804928102,0.1538239804928102,0.07449494949494949,0.05618686868686869,6.027777777777778,14810238.00229885,1.0067340067340067,2.798271582841321,2.399621212121212,2.7015993265993266,66,0.1746031746031746
jamaica,JAM,JAM,americas,caribbean,113,0.24630705164424305,167.0063048261937,2.1311142956769027,1.392440026777762,160.8894886723271,0.40386313338529833,0.6724286434765047,0.4022012887365875,23688.2098880597,0.10265233665704727,15457.08503032866,140716.8150214301,27187.051568330226,71.307861328125,2,0.5478596262357853,95443718.35555556,95443718.28148147,14.17459146366563,18.91851851851852,15.011800769687625,19.71851851851852,1.3953488372093024,1.9612403100775193,0.28844859148946767,0.28844859148946767,0.29457364341085274,0.27906976744186046,6.930232558139535,95443724.6074074,0.49612403100775193,3.4210266540216847,0.6511627906976745,0.7054263565891473,62,0.164021164021164
jersey,JEY,JEY,europe and central asia,central and western europe,114,NA,0.5478690266609192,1.174244403839111,1.0194804668426514,179.9962615966797,0,0,0,0,NA,NA,6894.99658203125,NA,NA,0,0.7386117378870646,10,6.666666666666667,37.8973274230957,37.666666666666664,35.56399408976237,35.333333333333336,9,7.666666666666667,1.8973273634910583,1.8973273634910583,0,0,9,9,0,8,0,2.3333333333333335,NA,NA
jordan,JOR,JOR,asia and the pacific,western asia,115,6.512316172565647,21.08064941083329,0.17178974133810404,0.12439573529206854,9.782228984825815,0.4016504856221979,0.13349628570388,1.1272869833949006,1086.2328156995056,0.08891013208372466,2552.1665172319804,59.66259560218224,23674.18603149719,71.54315240813929,2,0.1464524624487346,0.2581182348043297,0.4746044962531224,5.246095183886259,4.931723563696919,6.362664704045884,6.048293089092423,0.4462947543713572,0.7760199833472107,1.438011081408392e-4,1.438011081408392e-4,0.06328059950041633,0.06244796003330558,2.2273105745212325,2.8626144879267277,0.16652789342214822,1.944535895201884,0.1398834304746045,0.07577019150707744,62,0.164021164021164
japan,JPN,JPN,asia and the pacific,north-east asia,116,0.05087188483363275,30.00325514873296,2.097297167563319,1.2132685700884172,177.2738055397117,0.4605508784315572,0.29169986222651145,0.8864096385578681,13309.033499849596,NA,42619.23936586447,125226.87150638735,27241.408699645777,81.10563672962034,3,0.4628653060433278,32513891.73367384,32513891.6369938,17.644680771701402,19.06493980299161,18.186262546887903,19.598321780372128,2.985552880162994,3.0887201333580294,0.2772767639021466,0.2772767639021466,3.704389701796629e-4,3.704389701796629e-4,5.985923319133173,32513895.337468076,1.1616966104834228,4.675238765976256,0.39155399147990366,1.0877940359325802,64,0.1693121693121693
kazakhstan,KAZ,KAZ,europe and central asia,central asia,117,1.2363927349807284,2.588709862501265,0,0,81.74362977054928,0.4585309609397381,0.2944052798689809,0.5404287041558944,555.8414084781718,0.1252021181908099,1422.736127973006,NA,43724.71306380567,65.4557353094418,2,0.16707959174753695,39162464.19509633,39162464.20350022,6.155408532465901,8.056747273987856,6.522575313404632,8.417085110406118,0.09991654005007596,0.097220141667915,0.02054731607596246,0.0216459149164035,1.9625072224956663,1.8574546855271887,1.2683558389864966,39162465.34905561,0.09381754370947376,1.8009144260734145,0.8701876778873933,1.3892443664533802,NA,NA
kenya,KEN,KEN,africa,east africa and adjacent islands,118,2.9280195561005486,12.802182947195256,0.23508516697221643,0.1370416778283431,45.34390910492111,1.440857131832865,0.5623164545977714,1.0259803567645334,1985.2715514605256,0.1823859214496069,3310.42747349402,6785.08848639666,67813.753014303,55.60418109707594,3,0.25750946861307,47527302.64502039,47527302.64356436,6.005221841375506,8.475538730343622,6.9248276666506925,9.371723937099592,0.0162298987492555,0.03052412150089339,0.01934365550154484,0.03900904213584647,1.07355568790947,0.9871947587849912,2.452203692674211,47527305.62085032,0.05241215008933889,1.8828406724202411,0.4982132221560453,0.8703097081596188,76,0.20105820105820105
kyrgyzstan,KGZ,KGZ,europe and central asia,central asia,119,0.8455885938152217,17.148821204443063,0,0,110.93514453912962,0.5409562770008153,0.2022407755477744,0.4931873122280948,2772.2370312530693,0.10480455176852574,5282.233887019715,NA,34991.89451479997,65.93642364986358,2,0.18932584262488655,70956699.81081957,70956699.77842565,7.021704077281345,10.733074182053771,7.424049172639048,11.122125040492389,0.16984924623115577,0.13366834170854272,0.00957959353887125,0.00957963063799681,1.2609715242881072,1.1845896147403685,3.116247906197655,70956702.8069323,0.02412060301507537,1.5839837990014796,0.783249581239531,1.27571189279732,NA,NA
cambodia,KHM,KHM,asia and the pacific,south-east asia,120,2.3784075751900673,4.813245371305149,0.6852173244603834,0.3785822331547792,127.42317638036344,1.550833890531795,1.2972681275964983,0.6624019676250812,2379.219908488007,0.18293246214013936,2018.8313854839555,420834.873233227,55439.26669574873,57.873049436321885,2,0.2961969818451411,1981987.6769727736,1981987.7046608217,8.581066149968748,8.390862944162437,9.03634194291216,8.84033225657591,0.00508083140877598,0.03094688221709007,0.04424867872460963,0.09675311448579856,0.0161662817551963,0.02217090069284064,3.57459584295612,1981991.936778957,0.06651270207852195,1.7479029213721426,3.1265588914549656,2.7806004618937643,62,0.164021164021164
kiribati,KIR,KIR,asia and the pacific,oceania,121,NA,NA,2.7510662262256327,1.956287457392766,90.77777777777776,0,0,0,0,NA,NA,31420.8115433913,58915.12109375,NA,0,0.09806988385613434,660764199.3846154,660764199.3846154,2,50.46153846153846,2.875,51,0,0,0,0,0,0,2.5555555555555554,660764201.6923077,0,0,0,0,NA,NA
saint kitts and nevis,KNA,KNA,americas,caribbean,122,NA,NA,2.1969884634017944,1.232721745967865,196.5,0,0,0,0,NA,0,12055.7470703125,33162.125,NA,0,0.5543692857027054,1073741824,1073741824,8.072127342224121,68,8.072127342224121,68,0,0,0.21962937712669373,0.21962937712669373,0,0,7,1073741827.5,0,0.8524976372718811,0,0,62,0.164021164021164
korea (the republic of),KOR,KOR,asia and the pacific,north-east asia,123,0.06661159567377084,9.213980524761997,1.0531990735518053,1.308171150250043,120.31550476643412,0.4695215743901918,0.2848045327868272,0.5587513034512895,15741.5882141212,NA,55504.420983694574,93873.2596651689,23478.090762467335,76.10926368213265,2,0.5585779277349098,55025553.037396125,55025553.26592798,17.494396416108998,19.967451523545705,17.503635930777783,19.97645429362881,4.1023454157782515,4.526652452025586,0.3451280959635584,0.3451280959635584,0,0,6.752665245202559,55025556.94459834,0.5287846481876333,2.538038725622512,0.6616915422885572,0.1890547263681592,NA,NA
kuwait,KWT,KWT,asia and the pacific,western asia,124,6.624551043046259,0.44520267544062114,1.2301822318718,0.6394729776554856,3.300003669572913,0.41876591283227926,0.2660592051933872,0.9299418489360228,1036.5763323748554,0.16395316869020465,11668.1672572913,12545.370791274889,18762.517992424244,76.56317752986759,1,0.4074960844270114,138250022.61802575,138250022.83261803,13.20280114554484,20.326180257510728,13.523902057507716,20.626609442060087,3.761467889908257,3.793577981651376,0.10013426451181776,0.10013426451181776,0.03211009174311927,0.04587155963302752,4.729357798165138,138250024.7253219,0,2.056795338698483,0,0,NA,NA
lao people's democratic republic (the),LAO,LAO,asia and the pacific,south-east asia,125,1.8385953354441376,58.5340677283187,0.12516166673800988,0.07074736757481184,147.4608914715544,1.9782699357436704,1.2020714977923093,0.6028166945139847,1204.535502167314,0.0845910537068754,1135.6400226218132,31290.814453125,65204.507174044375,59.3819510997913,3,0.19747654386651767,0.00702987697715289,0.02460456942003515,5.986686034738913,5.663620386643234,6.78300773966501,6.460105448154657,0.01441124780316344,0.03690685413005272,0.15366732492211363,0.16932118641587146,0.00421792618629174,0.00421792618629174,3.404920913884007,3.9437609841827768,0,1.8660591437024685,0.5363796133567662,0.7381370826010545,62,0.164021164021164
lebanon,LBN,LBN,asia and the pacific,western asia,126,2.0060458233306457,111.14279823317813,0.6045562475855626,0.4968187574468546,77.639274519317,0.6379113312092146,0.2966049992027594,0.7300580671044434,18147.98034564167,0.0884546705267646,26079.297390220905,1212.8501144755971,27147.017710990647,70.87900924682617,2,0.4691034814938396,43826198.12244898,43826199.00680272,17.601194341977436,19.714285714285715,21.649805436531704,23.68027210884354,2.8194444444444446,3.8472222222222223,0.00429948508402352,0.00429948508402352,0.02777777777777777,0.02777777777777777,6.534722222222222,43826203.99319728,0.3888888888888889,5.263561493613654,1.3125,2.7222222222222223,63,0.16666666666666666
liberia,LBR,LBR,africa,west africa,127,1.241636957753648,0.4185329829404973,0.7313998667456316,0.6291792969049599,157.6564048406378,1.7575503787116749,0.8347432653472239,0.90506264113478,1058.021169344322,0.1293645724852703,269.3309020127103,22937.940588852456,96229.97114158164,51.161559848734626,2,0.17228640409163323,1905486.8216503991,1905486.8216503991,4.982014813177539,4.883762200532387,5.3949538530719,5.2812777284826975,0,0.01243339253996447,0.05544946243265147,0.12202971445688104,0,0,3.090586145648313,1905490.8642413488,0.12078152753108348,1.093528050697718,0.6216696269982238,0,62,0.164021164021164
libya,LBY,LBY,africa,north africa,128,6.658893473640092,6.201182080356412,0.05374268688889239,0.05691749242252396,3.876840071223428,0.21061994610471496,0.08030912305259119,1.0262065309416588,112.0188883857012,0.16071022918682923,216.0967644538634,33558.08125711524,23753.755713613904,70.66030617562856,2,0.04677156387796416,405109.2125070741,405109.2304282211,1.84134109178804,1.651197887191096,2.003935430025998,1.8137615544236936,0.09221698113207548,0.12419811320754716,0.00226411028775395,0.00226411028775395,0.22037735849056603,0.21787735849056605,0.4012264150943397,405109.67458970007,7.547169811320754e-4,1.0672845286904078,0.00297169811320754,0.00297169811320754,62,0.164021164021164
saint lucia,LCA,LCA,americas,caribbean,129,NA,54.90932006835938,2.263842991420201,1.2356287240982056,NA,0,0,0.07097382407534626,0,NA,0,165996.4252232143,27075.732421875,NA,1,0.4626865259238652,1.4285714285714286,1.4285714285714286,15.470918382917132,15,17.756632804870605,17.285714285714285,1.4285714285714286,3.7142857142857144,0.8146558041418237,0.8146558041418237,0,0,7,8,0,2.799119791814259,2,1,62,0.164021164021164
liechtenstein,LIE,LIE,europe and central asia,central and western europe,130,0.00252640821660558,95.66697947184244,0,0,134.00016276041666,0.582826554775238,0.04504618669549624,0.4521424372990926,0,NA,NA,NA,NA,NA,1,0.6841801802317301,6.666666666666667,6.666666666666667,25.116796175638836,24.666666666666668,27.116796175638836,26.666666666666668,6,5.666666666666667,0.48914052623634535,0.48914052623634535,0.3333333333333333,0,7,7.333333333333333,2.6666666666666665,1.9609891672929127,0,2.3333333333333335,NA,NA
sri lanka,LKA,LKA,asia and the pacific,south asia,131,1.0799987340015282,1.219827578293668,2.3343217308468653,1.3170555851594032,106.12721787007648,1.063046376944966,0.8542456553611542,0.8749825930842602,10230.807375770964,0.27271781926902827,7632.528084619064,48208.403298149875,30632.396484375,NA,1,0.38163716349644594,24842355.99228792,24842356.05655527,14.18546075721711,15.217223650385604,12.842157760739171,13.889460154241643,0.5656697009102731,0.9219765929778934,0.14507517665109576,0.14507517665109576,0.01040312093628088,0.01170351105331599,6.671001300390117,24842362.787917737,0.37451235370611186,3.609956462105787,2.639791937581274,0.5006501950585176,NA,NA
lesotho,LSO,LSO,africa,southern africa,132,0.21557758814518815,34.76649370643403,0,0,96.5744834696698,0.8539904851024434,0.25861731828269313,0.476438937406563,770.5019114034874,0.14336324243222254,6585.9902725035,NA,89612.50185381356,48.37108949194809,1,0.3774229804410196,0,0.04842615012106537,8.54701968255401,8.2590799031477,8.792675489374858,8.50363196125908,0.03147699757869249,0.07263922518159806,0.03615413734822682,0.04210049256816253,2.0387409200968523,2.043583535108959,5.079903147699758,5.276029055690072,0,1.3098970435144826,0.05084745762711865,0,NA,NA
lithuania,LTU,LTU,europe and central asia,central and western europe,133,0.00815976902815282,11.17020152591899,0.01874785985009034,0,110.7521311767854,0.5571157287112806,0.10627515773129756,0.6635547199035594,13273.552706254584,NA,30591.416434837724,116027.71048828126,38527.24487617925,72.02948633733786,2,0.4944536762314881,0.1657874905802562,0.2185380557648832,9.91134597272377,9.582516955538807,12.08843715710126,11.759608138658628,0.3858327053504145,0.5388093443858327,0.10190157235111644,0.10190157235111644,0.00979653353428786,0.00753579502637528,4.6473247927656365,4.648078372268274,0.6088922381311228,3.05285058391211,0.9389600602863604,2.9118311981914093,64,0.1693121693121693
luxembourg,LUX,LUX,europe and central asia,central and western europe,134,0.04603035645369364,17.302982523733256,0,0,109.85173159229512,0.5541313278431795,0.07377294671474671,0.5219189293530523,9112.376674107143,NA,116680.36356026786,NA,29570.088368941328,77.55750274658203,2,0.6243005723369365,3.061224489795918,2.857142857142857,23.121337287280024,22.77551020408163,19.121337316474136,18.77551020408163,5.551020408163265,5.551020408163265,0.05312811557035145,0.05312811557035145,0,0.3673469387755102,5.938775510204081,6.346938775510204,1.3061224489795915,2.496780631493549,4.714285714285714,0.14285714285714285,63,0.16666666666666666
latvia,LVA,LVA,europe and central asia,central and western europe,135,0.00270201860251533,0.12913795051197818,0.05359629266677852,0,111.48222424637407,0.5287566773678863,0.1058277729077168,1.025894321960203,4378.086129994227,NA,12964.384280544116,92110.24635301463,44008.2020056652,69.04282887218989,1,0.3367506371787545,4705954.064280497,4705954.137326515,8.376790202292307,8.26880934989043,8.890699428834818,8.781592403214026,0.26061493411420206,0.39824304538799415,0.13314444766271064,0.13314444766271064,0.03513909224011713,0.03440702781844802,3.507320644216691,4705957.313367422,0.6793557833089312,2.6374964229053495,0.9992679355783308,1.4297218155197655,65,0.17195767195767195
macao (special adminstrative region china,MAC,MAC,asia and the pacific,north-east asia,136,NA,11.583406448364258,3.5729973316192627,1.8083325624465945,NA,0,0,0.2689584195613861,6.19934440617299e-42,0.04759396612644195,NA,2813833.75,NA,NA,0,0.9060840010643004,2147483648,2147483648,NA,128,NA,128,NA,NA,NA,NA,NA,NA,NA,2147483648,NA,NA,NA,NA,NA,NA
saint martin (french part),MAF,MAF,americas,caribbean,137,NA,NA,2.1848714351654053,1.2298147678375244,NA,0,0,0,0,NA,0,27370.552734375,NA,NA,0,0.5021931330362955,715827886,715827886,26.467416763305664,60,25.467416763305664,59.333333333333336,8.5,7.5,1.7885305881500244,1.7885305881500244,0,0,9,715827888.6666666,0,2.1788859963417053,0,0,NA,NA
morocco,MAR,MAR,africa,north africa,138,5.584706734970804,34.43013844039314,0.31090186887396254,0.28037715477684183,33.868651098111464,0.5317554005414682,0.2107128754927532,0.8483777011482078,3275.6805738451485,0.2305869227086858,9871.364864276944,156631.7660124373,35971.340775970166,66.19329591621525,2,0.2501527500983236,377679.2328526205,377679.28209637705,7.601800878166419,7.308652831516004,9.328801756122182,9.035349982412944,0.14599824098504838,0.27352682497801234,0.00787303808135613,0.00787303808135613,1.006684256816183,0.8758135444151275,4.163588390501319,377683.7455153007,0.08161829375549692,1.8769533616519332,0.23641160949868073,1.4849604221635884,63,0.16666666666666666
monaco,MCO,MCO,europe and central asia,central and western europe,139,0.8272200226783752,176.93348693847656,0.9773401021957396,0.6930226683616638,NA,0.120686462149024,0.1364983730018139,0,NA,NA,NA,1713.7250366210938,NA,NA,NA,NA,2147483648,2147483648,NA,128,NA,128,NA,NA,NA,NA,NA,NA,NA,2147483648,NA,NA,NA,NA,NA,NA
moldova (the republic of),MDA,MDA,europe and central asia,eastern europe,140,1.0912816485415848,18.00622810556144,0.02112693918564683,0.01706503047029329,103.08259215569412,0.6193100786332854,0.17666762317031312,0.5810187030003557,10946.938303277566,NA,30682.049358645112,NA,40124.516686040224,66.29903199350957,2,0.6745995649328678,2121476060.567474,2121476060.567474,16.07608331952776,126.63840830449828,16.647511754717147,126.64532871972318,1.1428571428571428,0,3.6116360255650113,3.6116360255650113,0,0,5.428571428571429,2121476060.629758,0,0.8930190290723529,5,7,62,0.164021164021164
madagascar,MDG,MDG,africa,east africa and adjacent islands,141,0.801303542431569,12.279953872574144,1.5643427500924847,0.8767249437405519,129.60160936062215,0.6325694546019853,0.5491928453310736,0.7180025184519335,1142.5419929150305,0.21001740863358945,1946.1196116340727,69059.30642323074,67253.796875,58.07229481794375,2,0.21724206191402137,7313321.239613132,7313321.239613132,6.7583341069026615,6.842800708350361,7.337668040024901,7.41601961585615,0.00437397484964461,0.00861126298523783,0.0187836673958656,0.03838551302494919,1.0241935483870968,1.0557681793329687,3.0061509021323127,7313325,0.02077638053581192,2.4354225130086715,0.24589939857845816,0,64,0.1693121693121693
maldives,MDV,MDV,asia and the pacific,south asia,142,NA,NA,3.135905370116234,1.5632438734173777,169,0,0,0,NA,NA,NA,90107.1788330078,25551.080078125,NA,NA,NA,2147483648,2147483648,NA,128,NA,128,NA,NA,NA,NA,NA,NA,NA,2147483648,NA,NA,NA,NA,NA,NA
mexico,MEX,MEX,americas,mesoamerica,143,4.469275238376382,49.62013864704954,0.4935691787309791,0.36757983318725734,63.24138565380614,1.0014679515578764,0.1910285975654839,0.842750135491141,5105.578128247815,0.1145183221467712,7194.362977753437,108852.4830087167,25860.521161031695,74.06199454596542,3,0.2574509526325885,7560049.884946194,7560049.9073488815,7.393095251060714,7.503180381645797,7.212186056308872,7.32271872624715,0.3919868320687302,0.4855674655746919,0.0600729187015598,0.06126657853073601,0.7836123489501786,0.8165723232566542,3.1673290778433496,7560052.970476457,0.1657232325665422,1.9076740754902628,0.6778272913404794,0.1787305793086836,65,0.17195767195767195
marshall islands (the),MHL,MHL,asia and the pacific,oceania,144,NA,NA,3.376309394836426,2.3151378631591797,NA,0,0,0,NA,NA,NA,67.32630920410156,NA,NA,NA,0.02734740078449249,0,0,NA,128,NA,128,0,0,0,0,NA,NA,1,1,0,0,0,0,NA,NA
north macedonia,MKD,MKD,europe and central asia,central and western europe,145,0.8610473326735646,27.488526177507467,0.08535103734085922,0.08939052613153496,80.32760279483645,0.7671528729384002,0.19230850854056933,1.0578124789282797,5908.340997302518,NA,16510.98308985284,NA,33969.44884138381,72.96654723318,2,0.4117681400885,0.3394255874673629,0.36553524804177545,12.82848901529225,12.493472584856397,11.97731407558638,11.642297650130548,0.6684073107049608,0.7519582245430809,0.05138489330992089,0.05138489330992089,0.22715404699738903,0.3472584856396867,4.900783289817232,4.7702349869451695,0.6892950391644909,2.516007537085456,3.436031331592689,2.485639686684073,NA,NA
mali,MLI,MLI,africa,west africa,146,5.391657711356864,0.8280846813532912,0,0,14.285439030175986,0.5859508306764688,0.24342556802837576,0.9448714807578132,195.4070396363695,0.19825577478433293,334.80246350717783,NA,114171.41113656633,50.57755066550231,1,0.1616420865269051,0.00130301648315851,0.00325754120789627,2.8607816223143225,2.69066388689817,3.9281332900981742,3.757508632484201,0.00195452472473776,0.00644993159163463,0.0015724909561708,0.00644451695552727,0.6677959476187374,0.4820509479444915,1.2937650661280866,1.5641409863834776,0.00990292527200469,0.855756142833146,0.02873151345364518,1.0001303016483158,62,0.164021164021164
malta,MLT,MLT,europe and central asia,central and western europe,147,NA,5.1223578453063965,0.9232358435789744,0.7898836135864258,39.16665522257487,0,0,0.1658307301804598,0,NA,NA,67076.34505208333,26102.3203125,NA,0,0.7945308188597361,2147483648,2147483648,NA,128,NA,128,NA,NA,NA,NA,NA,NA,NA,2147483648,NA,NA,NA,NA,64,0.1693121693121693
