country,GID_0,ISO_3,region,subregion,ID,ghm,Built1994,Built2009,HFP1993,HFP1993_int,HFP2009,HFP2009_int,Lights1994,Lights2009,NavWater1994,NavWater2009,Pasture1993,Pasture2009,Popdensity1990,Popdensity2010,Railways,Roads,croplands1992,croplands2005
guatemala,GTM,GTM,americas,mesoamerica,93,0.31156480882994153,14553729.647590362,14553729.722891565,9.089967901459058,9.634789156626505,8.765212297258818,9.310993975903614,0.17816527672479152,0.4071266110689917,0.14931724145307154,0.15435694232734964,0.3411675511751327,0.47687642153146326,4.531463229719485,14553734.853915663,0.10310841546626232,1.8496726498719505,1.8309325246398787,0.2441243366186505
french guiana,GUF,GUF,americas,south america,94,0.03548687424188336,13161288.966292135,13161288.97650664,0.8204863090991655,1.4678243105209396,1.2062271912129303,1.8243105209397343,0.019527235354573486,0.03186022610483042,0.10905504122853178,0.18544340633515186,0,0,0.3114080164439877,13161289.550561797,0,0.3702185222264552,0,0
guam,GUM,GUM,asia and the pacific,oceania,95,0.47907329102357227,5,5,18.96746055285136,18.666666666666668,22.46746079126994,22.166666666666668,6.833333333333333,6.333333333333333,0.4674604957302411,0.4674604957302411,0,0,6.666666666666667,7.166666666666667,0,0,0,3.5
guyana,GUY,GUY,americas,south america,96,0.03997465302379245,1739557.4345889024,1739557.438639125,1.4477055892845794,1.4005670311867153,1.5429676072163887,1.4933171324422843,0.019456830158086746,0.014997973246858533,0.09246289406468572,0.08719795618596968,0.11187677340899878,0.11106607215241183,0.674908796108634,1739558.1895504252,0.019456830158086746,0.5169775979838779,0.008512363194162952,0.02553708958248885
hong kong (special administrative region china),HKG,HKG,asia and the pacific,north-east asia,97,0.6365637076752526,2147483648,2147483648,NA,128,NA,128,NA,NA,NA,NA,NA,NA,NA,2147483648,NA,NA,NA,NA
heard island and mcdonald islands,HMD,HMD,asia and the pacific,oceania,98,0.04541534557938576,2147483648,2147483648,NA,128,NA,128,NA,NA,NA,NA,NA,NA,NA,2147483648,NA,NA,NA,NA
honduras,HND,HND,americas,mesoamerica,99,0.24492997745569994,22139006.739322532,22139006.776141383,7.9062105664495554,8.858615611192931,7.425598341411582,8.368924889543447,0.08779761904761904,0.2552083333333333,0.07337083273338726,0.14186576257890102,0.08407738095238096,0.09821428571428571,3.644345238095238,22139010.88807069,0.05952380952380952,1.6788218746937456,2.21875,0.84375
croatia,HRV,HRV,europe and central asia,central and western europe,100,0.45504877109395986,22992330.72805139,22992331.027837258,12.580415303572948,13.448608137044967,13.954874183063383,14.808351177730193,1.2348484848484849,2.3365800865800868,0.3373866901810883,0.3373866901810883,0.23593073593073594,0.24134199134199133,4.626623376623376,22992334.895074945,0.8398268398268398,2.2679204105427773,2.5833333333333335,2.507575757575758
haiti,HTI,HTI,americas,caribbean,101,0.6493473915149677,45552683.47272728,45552683.47272728,13.954501529965238,15.99090909090909,14.18410796425291,16.215151515151515,0.06191950464396285,0.10835913312693499,0.27049271452556056,0.2709969646332108,0.16718266253869968,0.12693498452012383,7.095975232198143,45552690.71212121,0.2476780185758514,2.7211605445150253,3.3591331269349847,3.2507739938080493
hungary,HUN,HUN,europe and central asia,central and western europe,102,0.5584505451437196,0.5531112507856694,0.46511627906976744,16.839425435836475,16.480201131363923,16.848853462919507,16.48962916404777,1.3117536140791954,1.6071653048397234,0.15373931505686647,0.15373931505686647,0.00502828409805154,0.0056568196103079825,5.645505971087366,5.556882463859208,1.4833438089252042,2.4072449111773637,5.279698302954117,5.16970458830924
indonesia,IDN,IDN,asia and the pacific,south-east asia,103,0.2301508595851453,23993688.094992537,23993688.10946759,6.118093725778971,7.254806169991405,8.270828517863977,9.376984665490568,0.16729185727355902,0.24263494967978042,0.16307503602551732,0.18804221565223406,0.0030649588289112534,0.001646843549862763,3.2464318389752975,23993691.69050527,0.06697163769441904,1.1054761534912916,1.2898444647758462,2.8634034766697165
isle of man,IMN,IMN,europe and central asia,central and western europe,104,0.40474703907966614,178956970.66666666,178956971.5,20.02922214161266,28.833333333333332,16.93831305070357,26,2.6363636363636362,2.727272727272727,0.5746766246580095,0.5746766246580095,0,0,5.454545454545454,178956976,0.7272727272727273,6.181818181818182,4.454545454545454,0
india,IND,IND,asia and the pacific,south asia,105,0.5449867752041637,4330358.79952202,4330358.878438597,13.974463312110336,13.872438945455452,15.975135217063414,15.868754512186014,0.44569447216124525,0.8635501895829176,0.11686923623941795,0.11931226449221867,0.013420474955098783,0.010726401915785272,6.668130113749751,4330365.715178371,0.31071642386749154,2.343300551146334,3.8984733586110556,4.963106166433845
british indian ocean territory (the),IOT,IOT,asia and the pacific,south asia,106,0.2610945999622345,2147483648,2147483648,NA,128,NA,128,NA,NA,NA,NA,NA,NA,NA,2147483648,NA,NA,NA,NA
ireland,IRL,IRL,europe and central asia,central and western europe,107,0.4283760133411121,26962498.23929099,26962498.35745938,11.574243346879799,12.6794682422452,10.950458740421258,12.063515509601181,0.9715781600598354,1.6559461480927449,0.18381105162943429,0.18381105162943429,0.8017950635751683,1.1241585639491398,4.130142109199701,26962502.002215657,0.4367988032909499,2.611823465744773,1.9895287958115184,0.1099476439790576
iran (islamic republic of),IRN,IRN,asia and the pacific,south asia,108,0.272410240410188,5351508.076183695,5351508.166518334,7.239047907530825,7.250311498754005,8.156419061480634,8.165405838376646,0.4230906495360457,0.6761241970021413,0.017452979975674764,0.017755970690287413,1.040640613847252,0.987731977159172,3.6132226980728053,5351511.894401923,0.051034975017844396,1.6239860930814436,0.2376427551748751,0.4175142755174875
iraq,IRQ,IRQ,asia and the pacific,western asia,109,0.2311379379237331,694080.2466063348,694080.3597285068,7.656514622890136,7.482870071105365,8.724248212496903,8.550258564964448,0.366311024894924,0.566925315227934,0.07470694511897688,0.07470694511897688,0.11590688651794374,0.11461364371160686,3.8064985451018427,694084.5609243697,0.09440672486259295,2.614300406397333,0.3790817976075008,0.41981894600711284
iceland,ISL,ISL,europe and central asia,central and western europe,110,0.04480433846188605,20744922.649731662,20744922.58533095,3.0027672800886838,3.902325581395349,2.8788517141079453,3.7796064400715563,0.18966763005780346,0.1268063583815029,0.20112024203623305,0.20112086208044502,0,0,0.31358381502890176,20744922.860822897,0,2.1788146727088558,0.007586705202312138,0
israel,ISR,ISR,europe and central asia,central and western europe,111,0.47803003995065707,21262217.339933995,21262217.9669967,16.60197693645954,17.386138613861387,19.245310256878536,20.003300330033003,3.8333333333333335,4.5,0.05240300758103937,0.05240300758103937,0.1,0.09666666666666666,5.416666666666667,21262220.524752475,0.6133333333333333,3.3895739296078684,0.16333333333333333,0.6766666666666666
italy,ITA,ITA,europe and central asia,central and western europe,112,0.5621901980204685,14810234.519122258,14810234.955903865,18.802263910646992,19.211494252873564,20.145487810387856,20.545454545454547,3.860479797979798,4.519570707070707,0.1538239804928102,0.1538239804928102,0.07449494949494949,0.05618686868686869,6.027777777777778,14810238.00229885,1.0067340067340067,2.798271582841321,2.399621212121212,2.7015993265993266
jamaica,JAM,JAM,americas,caribbean,113,0.5478596262357853,95443718.35555555,95443718.28148147,14.17459146366563,18.918518518518518,15.011800769687623,19.71851851851852,1.3953488372093024,1.9612403100775193,0.28844859148946767,0.28844859148946767,0.29457364341085274,0.27906976744186046,6.930232558139535,95443724.6074074,0.49612403100775193,3.4210266540216847,0.6511627906976745,0.7054263565891473
jersey,JEY,JEY,europe and central asia,central and western europe,114,0.7386117378870646,10,6.666666666666667,37.8973274230957,37.666666666666664,35.56399408976237,35.333333333333336,9,7.666666666666667,1.8973273634910583,1.8973273634910583,0,0,9,9,0,8,0,2.3333333333333335
jordan,JOR,JOR,asia and the pacific,western asia,115,0.1464524624487346,0.2581182348043297,0.4746044962531224,5.246095183886259,4.931723563696919,6.362664704045884,6.048293089092423,0.4462947543713572,0.7760199833472107,1.438011081408392e-4,1.438011081408392e-4,0.06328059950041633,0.06244796003330558,2.2273105745212325,2.8626144879267277,0.16652789342214822,1.9445358952018839,0.1398834304746045,0.07577019150707744
japan,JPN,JPN,asia and the pacific,north-east asia,116,0.4628653060433278,32513891.73367384,32513891.6369938,17.644680771701402,19.06493980299161,18.186262546887903,19.598321780372128,2.9855528801629934,3.0887201333580294,0.2772767639021466,0.2772767639021466,3.704389701796629e-4,3.704389701796629e-4,5.985923319133173,32513895.337468076,1.1616966104834228,4.675238765976256,0.39155399147990366,1.0877940359325802
kazakhstan,KAZ,KAZ,europe and central asia,central asia,117,0.16707959174753695,39162464.19509633,39162464.20350022,6.155408532465901,8.056747273987856,6.522575313404632,8.417085110406118,0.09991654005007597,0.097220141667915,0.020547316075962465,0.021645914916403507,1.9625072224956666,1.8574546855271887,1.2683558389864966,39162465.34905561,0.09381754370947377,1.8009144260734145,0.8701876778873933,1.3892443664533802
kenya,KEN,KEN,africa,east africa and adjacent islands,118,0.25750946861307,47527302.64502039,47527302.64356436,6.005221841375506,8.475538730343622,6.9248276666506925,9.371723937099592,0.016229898749255508,0.03052412150089339,0.019343655501544845,0.03900904213584647,1.0735556879094699,0.9871947587849911,2.452203692674211,47527305.62085032,0.052412150089338895,1.8828406724202413,0.49821322215604524,0.8703097081596188
kyrgyzstan,KGZ,KGZ,europe and central asia,central asia,119,0.18932584262488658,70956699.81081957,70956699.77842565,7.021704077281345,10.733074182053773,7.424049172639048,11.122125040492387,0.16984924623115577,0.13366834170854272,0.009579593538871254,0.009579630637996812,1.2609715242881072,1.1845896147403685,3.116247906197655,70956702.8069323,0.024120603015075376,1.5839837990014796,0.783249581239531,1.27571189279732
cambodia,KHM,KHM,asia and the pacific,south-east asia,120,0.2961969818451411,1981987.6769727734,1981987.7046608215,8.581066149968748,8.390862944162437,9.036341942912161,8.84033225657591,0.005080831408775982,0.03094688221709007,0.04424867872460963,0.09675311448579856,0.016166281755196306,0.022170900692840646,3.57459584295612,1981991.936778957,0.06651270207852195,1.7479029213721426,3.1265588914549656,2.7806004618937643
kiribati,KIR,KIR,asia and the pacific,oceania,121,0.09806988385613434,660764199.3846154,660764199.3846154,2,50.46153846153846,2.875,51,0,0,0,0,0,0,2.5555555555555554,660764201.6923077,0,0,0,0
saint kitts and nevis,KNA,KNA,americas,caribbean,122,0.5543692857027054,1073741824,1073741824,8.072127342224121,68,8.072127342224121,68,0,0,0.21962937712669373,0.21962937712669373,0,0,7,1073741827.5,0,0.8524976372718811,0,0
korea (the republic of),KOR,KOR,asia and the pacific,north-east asia,123,0.5585779277349098,55025553.037396125,55025553.26592798,17.494396416108998,19.967451523545705,17.503635930777783,19.97645429362881,4.1023454157782515,4.526652452025586,0.3451280959635584,0.3451280959635584,0,0,6.752665245202559,55025556.94459834,0.5287846481876333,2.538038725622512,0.6616915422885572,0.1890547263681592
kuwait,KWT,KWT,asia and the pacific,western asia,124,0.4074960844270114,138250022.61802575,138250022.83261803,13.20280114554484,20.326180257510728,13.523902057507716,20.626609442060087,3.761467889908257,3.793577981651376,0.10013426451181776,0.10013426451181776,0.03211009174311927,0.045871559633027525,4.729357798165138,138250024.7253219,0,2.056795338698483,0,0
lao people's democratic republic (the),LAO,LAO,asia and the pacific,south-east asia,125,0.19747654386651767,0.007029876977152899,0.02460456942003515,5.986686034738913,5.663620386643234,6.78300773966501,6.460105448154657,0.014411247803163444,0.03690685413005272,0.15366732492211363,0.16932118641587146,0.00421792618629174,0.00421792618629174,3.404920913884007,3.9437609841827768,0,1.8660591437024685,0.5363796133567662,0.7381370826010545
lebanon,LBN,LBN,asia and the pacific,western asia,126,0.4691034814938396,43826198.12244898,43826199.00680272,17.601194341977436,19.714285714285715,21.649805436531704,23.68027210884354,2.8194444444444446,3.8472222222222223,0.00429948508402352,0.00429948508402352,0.027777777777777776,0.027777777777777776,6.534722222222222,43826203.99319728,0.3888888888888889,5.263561493613654,1.3125,2.7222222222222223
liberia,LBR,LBR,africa,west africa,127,0.17228640409163323,1905486.8216503994,1905486.8216503994,4.982014813177539,4.883762200532387,5.3949538530719,5.2812777284826975,0,0.012433392539964476,0.05544946243265147,0.12202971445688104,0,0,3.0905861456483126,1905490.8642413488,0.12078152753108348,1.0935280506977179,0.6216696269982238,0
libya,LBY,LBY,africa,north africa,128,0.04677156387796416,405109.2125070741,405109.2304282211,1.84134109178804,1.651197887191096,2.003935430025998,1.8137615544236936,0.09221698113207547,0.12419811320754717,0.0022641102877539523,0.0022641102877539523,0.22037735849056603,0.21787735849056603,0.40122641509433965,405109.67458970007,7.547169811320754e-4,1.0672845286904078,0.002971698113207547,0.002971698113207547
saint lucia,LCA,LCA,americas,caribbean,129,0.46268652592386517,1.4285714285714286,1.4285714285714286,15.470918382917132,15,17.756632804870605,17.285714285714285,1.4285714285714286,3.7142857142857144,0.8146558041418237,0.8146558041418237,0,0,7,8,0,2.799119791814259,2,1
liechtenstein,LIE,LIE,europe and central asia,central and western europe,130,0.6841801802317301,6.666666666666667,6.666666666666667,25.116796175638836,24.666666666666668,27.116796175638836,26.666666666666668,6,5.666666666666667,0.48914052623634535,0.48914052623634535,0.3333333333333333,0,7,7.333333333333333,2.6666666666666665,1.9609891672929127,0,2.3333333333333335
sri lanka,LKA,LKA,asia and the pacific,south asia,131,0.38163716349644594,24842355.99228792,24842356.05655527,14.18546075721711,15.217223650385604,12.842157760739171,13.889460154241645,0.5656697009102731,0.9219765929778934,0.14507517665109576,0.14507517665109576,0.010403120936280884,0.011703511053315995,6.671001300390117,24842362.787917737,0.37451235370611186,3.609956462105787,2.639791937581274,0.5006501950585176
lesotho,LSO,LSO,africa,southern africa,132,0.3774229804410196,0,0.048426150121065374,8.54701968255401,8.2590799031477,8.792675489374858,8.50363196125908,0.031476997578692496,0.07263922518159806,0.036154137348226825,0.04210049256816253,2.0387409200968523,2.043583535108959,5.079903147699758,5.276029055690072,0,1.3098970435144826,0.05084745762711865,0
lithuania,LTU,LTU,europe and central asia,central and western europe,133,0.4944536762314881,0.1657874905802562,0.2185380557648832,9.91134597272377,9.582516955538809,12.08843715710126,11.759608138658628,0.3858327053504145,0.5388093443858327,0.10190157235111644,0.10190157235111644,0.009796533534287867,0.007535795026375283,4.6473247927656365,4.648078372268274,0.6088922381311228,3.05285058391211,0.9389600602863603,2.9118311981914093
luxembourg,LUX,LUX,europe and central asia,central and western europe,134,0.6243005723369365,3.061224489795918,2.857142857142857,23.121337287280024,22.775510204081634,19.121337316474136,18.775510204081634,5.551020408163265,5.551020408163265,0.05312811557035145,0.05312811557035145,0,0.3673469387755102,5.938775510204081,6.346938775510204,1.3061224489795917,2.496780631493549,4.714285714285714,0.14285714285714285
latvia,LVA,LVA,europe and central asia,central and western europe,135,0.3367506371787545,4705954.064280497,4705954.137326515,8.376790202292307,8.26880934989043,8.890699428834818,8.781592403214026,0.26061493411420206,0.39824304538799415,0.13314444766271064,0.13314444766271064,0.03513909224011713,0.034407027818448024,3.507320644216691,4705957.313367422,0.6793557833089312,2.6374964229053495,0.9992679355783309,1.4297218155197657
macao (special adminstrative region china,MAC,MAC,asia and the pacific,north-east asia,136,0.9060840010643005,2147483648,2147483648,NA,128,NA,128,NA,NA,NA,NA,NA,NA,NA,2147483648,NA,NA,NA,NA
saint martin (french part),MAF,MAF,americas,caribbean,137,0.5021931330362955,715827886,715827886,26.467416763305664,60,25.467416763305664,59.333333333333336,8.5,7.5,1.7885305881500244,1.7885305881500244,0,0,9,715827888.6666666,0,2.1788859963417053,0,0
morocco,MAR,MAR,africa,north africa,138,0.2501527500983236,377679.2328526205,377679.28209637705,7.601800878166419,7.308652831516004,9.328801756122182,9.035349982412944,0.14599824098504838,0.27352682497801234,0.007873038081356134,0.007873038081356134,1.006684256816183,0.8758135444151275,4.163588390501319,377683.7455153007,0.08161829375549692,1.8769533616519332,0.23641160949868073,1.4849604221635884
monaco,MCO,MCO,europe and central asia,central and western europe,139,NA,2147483648,2147483648,NA,128,NA,128,NA,NA,NA,NA,NA,NA,NA,2147483648,NA,NA,NA,NA
moldova (the republic of),MDA,MDA,europe and central asia,eastern europe,140,0.6745995649328678,2121476060.5674741,2121476060.5674741,16.07608331952776,126.63840830449827,16.647511754717147,126.64532871972318,1.1428571428571428,0,3.6116360255650113,3.6116360255650113,0,0,5.428571428571429,2121476060.629758,0,0.8930190290723529,5,7
madagascar,MDG,MDG,africa,east africa and adjacent islands,141,0.21724206191402137,7313321.239613132,7313321.239613132,6.7583341069026615,6.842800708350361,7.3376680400249015,7.41601961585615,0.004373974849644614,0.008611262985237835,0.0187836673958656,0.03838551302494919,1.0241935483870968,1.0557681793329687,3.0061509021323127,7313325,0.02077638053581192,2.4354225130086715,0.24589939857845816,0
maldives,MDV,MDV,asia and the pacific,south asia,142,NA,2147483648,2147483648,NA,128,NA,128,NA,NA,NA,NA,NA,NA,NA,2147483648,NA,NA,NA,NA
mexico,MEX,MEX,americas,mesoamerica,143,0.2574509526325885,7560049.884946194,7560049.9073488815,7.393095251060714,7.503180381645797,7.212186056308872,7.32271872624715,0.3919868320687302,0.4855674655746919,0.060072918701559806,0.06126657853073601,0.7836123489501786,0.8165723232566542,3.1673290778433496,7560052.970476457,0.1657232325665422,1.9076740754902628,0.6778272913404794,0.1787305793086836
marshall islands (the),MHL,MHL,asia and the pacific,oceania,144,0.027347400784492493,0,0,NA,128,NA,128,0,0,0,0,NA,NA,1,1,0,0,0,0
north macedonia,MKD,MKD,europe and central asia,central and western europe,145,0.4117681400885,0.3394255874673629,0.36553524804177545,12.82848901529225,12.493472584856397,11.97731407558638,11.642297650130548,0.6684073107049608,0.7519582245430809,0.05138489330992089,0.05138489330992089,0.22715404699738903,0.3472584856396867,4.900783289817232,4.7702349869451695,0.6892950391644909,2.5160075370854558,3.436031331592689,2.485639686684073
mali,MLI,MLI,africa,west africa,146,0.16164208652690507,0.001303016483158512,0.0032575412078962797,2.8607816223143225,2.6906638868981694,3.9281332900981747,3.757508632484201,0.001954524724737768,0.006449931591634634,0.001572490956170807,0.006444516955527274,0.6677959476187374,0.4820509479444915,1.2937650661280866,1.5641409863834776,0.009902925272004691,0.855756142833146,0.028731513453645188,1.0001303016483158
malta,MLT,MLT,europe and central asia,central and western europe,147,0.7945308188597361,2147483648,2147483648,NA,128,NA,128,NA,NA,NA,NA,NA,NA,NA,2147483648,NA,NA,NA,NA
myanmar,MMR,MMR,asia and the pacific,south-east asia,148,0.27618641361474794,31286482.583711486,31286482.58968235,7.873434738204968,9.29006448531168,8.869006594973396,10.269644136613326,0.022055259331071254,0.028356761997091615,0.17887896111963048,0.18147941598737924,0,0,4.213281628696073,31286487.119058993,0.08240426563257393,1.9497666499291701,1.4149297140087251,1.9943044110518662
montenegro,MNE,MNE,europe and central asia,central and western europe,149,0.3118760298507718,0.14218009478672985,0.2843601895734597,11.547182079740045,11.19431279620853,10.395523306882778,10.042654028436019,0.3791469194312796,0.6350710900473934,0.0886643214820203,0.0886643214820203,0.023696682464454975,0.05687203791469194,5.004739336492891,5.014218009478673,0.3412322274881517,2.0509348152938047,3.5165876777251186,1.9241706161137442
mongolia,MNG,MNG,asia and the pacific,north-east asia,150,0.06411420452279834,0.0022541984446030733,0.003005597926137431,3.5262413730911826,3.2677236352706918,3.8939023663967913,3.635120411766916,0.0035315775632114815,0.006424465567118759,0.005954008344328841,0.007608314585965399,1.718600894165383,1.5803433895630612,0.4721794341961904,0.4775895104632378,0.022842544238644475,1.269845923575487,0.031032798587368973,0.5262426268925875
northern mariana islands (the),MNP,MNP,asia and the pacific,oceania,151,0.6290431320667267,2.5,2.5,10.341397762298584,9.75,16.341397762298584,15.75,2.5,2.25,1.3413979411125183,1.3413979411125183,0,0,4,5,0,0,0,5.25
mozambique,MOZ,MOZ,africa,southern africa,152,0.15716702724992138,24004164.15172842,24004164.15586835,7.584523636914418,8.644794038501345,6.66775830216861,7.733078037673359,0.007012769520619635,0.018526271718651875,0.040842096903562816,0.07665335869684348,1.1126229851371154,1.5809693290065947,2.634565058096933,24226428.141585592,0.061970061760703445,1.5936092317672121,2.1284278836089596,0.07400816497435361
mauritania,MRT,MRT,africa,north africa,153,0.05752914815191428,1654710.779781168,1654710.780551703,1.3074253921858223,1.2926490984743413,1.4501277930634688,1.4349668670057019,0.0028531770512029613,0.0032387415175817395,0.0016947945469362913,0.005979552354246815,0.2821560764959901,0.27745219000616905,0.5494293645897594,1654711.4507628295,0.0215916101172116,0.43034503426009824,0.017813078346699568,0.03616594694632943
montserrat,MSR,MSR,americas,caribbean,154,0.408610463142395,0,0,16.288530349731445,15.5,14.288530349731445,13.5,2.5,1.5,1.7885305881500244,1.7885305881500244,0,0,6,5,0,6,0,0
martinique,MTQ,MTQ,americas,caribbean,155,0.5338289331306111,195225788.9090909,195225790.72727272,22.71177625656128,31.727272727272727,24.511776542663576,33.36363636363637,5.1,7,0.39245279505848885,0.39245279505848885,0,0,8,195225793.45454547,0.8,3.3193236887454987,2.1,0
mauritius,MUS,MUS,africa,east africa and adjacent islands,156,0.4150519275665283,257698039.76,257698040.16,19.23032398657365,31.96,20.912142125043,33.44,3.3636363636363638,4.318181818181818,0.10062511197627994,0.10062511197627994,0,0,8,257698045.04,1.0909090909090908,4.402426058595831,0,0
malawi,MWI,MWI,africa,southern africa,157,0.3878029865281236,409406875.5081502,409406875.5081502,9.596426962475226,31.895109851169384,8.475029833027653,30.98582565556343,0.0297723292469352,0.09982486865148861,0.07355971220301244,0.10452685521355887,0.318739054290718,0.4019264448336252,5.166374781085814,409406880.0949681,0.1190893169877408,1.9317989667482844,1.9308231173380035,0.09807355516637478
malaysia,MYS,MYS,asia and the pacific,south-east asia,158,0.20070201513628078,16707601.169605808,16707601.400414938,6.6960387896009275,7.414678423236515,8.790223574374334,9.486255186721992,0.29247255619445894,0.7391531625718767,0.19702113572672944,0.23161366770130057,0.0013068478829064297,2.6136957658128593e-4,3.4702038682697336,16707604.75855809,0.10454783063251437,1.072201140462511,1.3831677992681652,2.442498693152117
mayotte,MYT,MYT,africa,east africa and adjacent islands,159,0.483936424766268,306783378.28571427,306783379.71428573,17.542760848999023,33.142857142857146,23.042761007944744,37.857142857142854,0.8333333333333334,2.6666666666666665,2.3760942171017327,2.3760942171017327,0,0,7,306783386,0,7.333333333333333,0,0
namibia,NAM,NAM,africa,southern africa,160,0.06893148103392552,1033537.2326499182,1033537.2297622486,2.9209470917932987,2.7536817788045047,3.0215881901125514,2.8541726826451055,0.00895608628659476,0.011556240369799691,0.009175996877505936,0.010510348046732157,1.3410053929121726,1.3510884222693123,0.32065112695049125,1446952.5975551063,0.04854555962242343,1.1148130552338351,0.07145608628659476,0
new caledonia,NCL,NCL,asia and the pacific,oceania,161,0.10137460511336979,100520511.22553192,100520511.22553192,8.058514581194945,13.336170212765957,8.750478861587387,13.995744680851065,0.06696428571428571,0.13839285714285715,0.3750949855657219,0.3750949855657219,0,0,2.1294642857142856,100520514.07234043,0,2.536098165836717,2.90625,2.625
niger (the),NER,NER,africa,west africa,162,0.12807322426999482,3849598.3768615555,3849598.3768615555,1.7350613911279675,1.8883756205184776,2.162261653572654,2.3148097076668503,0.0019339687802182623,0.004144218814753419,0.0017306472837635232,0.002352653798454896,0.490744577980384,0.46636275728691806,0.9675369526177648,3849599.699669057,0,0.26952359134452025,0.002900953170327393,0.09331399364553115
norfolk island,NFK,NFK,asia and the pacific,oceania,163,0.3268698453903198,2147483648,2147483648,NA,128,NA,128,NA,NA,NA,NA,NA,NA,NA,2147483648,NA,NA,NA,NA
nigeria,NGA,NGA,africa,west africa,164,0.5406380779384528,12554887.885486266,12554887.822383074,9.019204401534823,9.405716406829992,11.85521305302584,12.223088344469192,0.2591244282647251,0.243442546438906,0.059056589727691386,0.08287443462654144,0.44562680855035935,0.17791468309530478,5.2910482591244286,12554893.748886414,0.0627275273032764,2.434431408788158,0.2776999906655465,2.6404368524222908
nicaragua,NIC,NIC,americas,mesoamerica,165,0.25115357008418443,171186318.05832794,171186318.0712897,9.029224632294651,18.30136098509397,9.476087169454214,18.699287103046014,0.07183098591549296,0.1267605633802817,0.127490482002204,0.18843753303842445,0.7443661971830986,0.7809859154929577,3.3338028169014087,171186321.66753078,0.028169014084507043,2.783424291392447,1.897887323943662,1.547887323943662
niue,NIU,NIU,asia and the pacific,oceania,166,0.19988086819648743,0,0,9,48.666666666666664,8,48,0,0,0,0,0,0,3,2,0,5.333333333333333,0,0
netherlands (the),NLD,NLD,europe and central asia,central and western europe,167,0.6596036448172311,5.069444444444445,4.25,25.475948465491335,25.15972222222222,23.288448512305816,22.97222222222222,6.780555555555556,6.195833333333334,0.06680059063766951,0.06680059063766951,0.013888888888888888,0.3333333333333333,7.3805555555555555,7.473611111111111,1.1444444444444444,2.706370227245821,2.313888888888889,1.1180555555555556
norway,NOR,NOR,europe and central asia,central and western europe,168,0.17462130113106383,44625613.027014546,44625613.02008774,5.402682372426627,7.62006465019626,5.4199478663891645,7.627337797275456,0.6344022636170714,0.8165526998349446,0.2688367989099489,0.319231274102691,2.357934449422306e-4,2.357934449422306e-4,1.8269276114124027,44625614.33837451,0.19146427729309126,1.9586510441967182,0.12131572742277764,0
nepal,NPL,NPL,asia and the pacific,south asia,169,0.3368525296502176,0.035842293906810034,0.02048131080389145,9.799882413421726,9.474142345110087,11.540852108538243,11.212493599590374,0.04198668714797747,0.05837173579109063,0.13256803424615257,0.15771592645321394,0.05478750640040963,0.039938556067588324,5.690220174091142,6.219150025601638,0.02457757296466974,1.9811904932283098,1.8387096774193548,3.039426523297491
nauru,NRU,NRU,asia and the pacific,oceania,170,NA,2147483648,2147483648,NA,128,NA,128,NA,NA,NA,NA,NA,NA,NA,2147483648,NA,NA,NA,NA
new zealand,NZL,NZL,asia and the pacific,oceania,171,0.16740604633842968,30700266.69049321,30700266.692875862,6.402774606282303,8.516797712651893,8.194344610550548,10.271384322134859,0.16340343243896543,0.1747643219724438,0.19619203191508977,0.201118073071197,0.9448225571220223,0.5483714146815751,1.2378535170413343,30700267.8718132,0.2823301909596326,2.911162234134999,0.5702199661590525,2.6785109983079525
oman,OMN,OMN,asia and the pacific,western asia,172,0.12357063170755221,6677845.111686965,6677845.2412542105,2.6414401425319367,2.778180875874579,3.4780485078070087,3.6087069188909044,0.20197556537561737,0.4304652976345204,0.020270932354672113,0.03675972366263137,0.05588770470496491,0.05510787626722121,0.9386534962308292,6677846.385332988,0,1.2647876171111936,0.027293995321029375,0.01819599688068625
pakistan,PAK,PAK,asia and the pacific,south asia,173,0.3563574178620966,3463977.542405977,3463977.558536378,8.844099656824453,8.86781560404109,9.681814680316057,9.703879786059938,0.4949829931972789,0.7429421768707483,0.07040544021925184,0.07172591118503177,0.04914965986394558,0.05153061224489796,5.166581632653061,3463983.1272603786,0.14217687074829932,0.8299867445286236,1.9071428571428573,1.8660714285714286
panama,PAN,PAN,americas,mesoamerica,174,0.2202571800380776,62806046.09448819,62806046.105736785,7.906288227366407,11.210348706411699,7.7573506571050315,11.043869516310462,0.20625724217844726,0.36152954808806487,0.17474320622377942,0.290000307820999,0.2827346465816918,0.2989571263035921,3.3267670915411354,62806049.50731158,0.03707995365005794,2.1544882326731125,1.5735805330243338,0.7867902665121669
pitcairn,PCN,PCN,asia and the pacific,oceania,175,0.18505622446537018,1908874353.7777777,1908874353.7777777,1,113.88888888888889,1,113.88888888888889,0,0,0,0,0,0,1,1908874353.8888888,0,0,0,0
peru,PER,PER,americas,south america,176,0.13743749812402387,9646271.216847861,9646271.222055856,3.2127250223939803,3.592409348349717,3.8443841600305735,4.201354078510514,0.0507454878367774,0.07513732670677478,0.08600607261550351,0.16031496266486536,0.3242218153282762,0.30035312581742085,1.7491498822913942,9646273.286569884,0.03348155898509024,0.8618745917862166,0.07781846717237771,0.2700758566570756
